k-path	energy(ev)
0.205	1.28103
0.205	1.28382
0.205	1.28492
0.205	1.2876
0.205	1.29181
0.205	1.29439
0.205	1.29534
0.205	1.2978
0.205	1.30203
0.205	1.30438
0.205	1.30519
0.205	1.30742
0.205	1.31163
0.205	1.31374
0.205	1.31441
0.205	1.31641
0.205	1.32057
0.205	1.32243
0.205	1.32298
0.205	1.32473
0.205	1.32881
0.205	1.3304
0.205	1.33085
0.205	1.33235
0.205	1.3363
0.205	1.33763
0.205	1.33799
0.205	1.33923
0.205	1.34301
0.205	1.34409
0.205	1.34436
0.205	1.34535
0.205	1.34891
0.205	1.34974
0.205	1.34993
0.205	1.3507
0.205	1.35395
0.205	1.35456
0.205	1.35469
0.205	1.35524
0.205	1.35813
0.205	1.35853
0.205	1.35861
0.205	1.35898
0.205	1.3614
0.205	1.36163
0.205	1.36168
0.205	1.36189
0.205	1.36375
0.205	1.36386
0.205	1.36388
0.205	1.36398
0.205	1.36517
0.205	1.3652
0.205	1.36521
0.205	1.36523
0.205	1.41207
0.21	-1.40381
0.21	-1.35954
0.21	-1.35952
0.21	-1.35952
0.21	-1.35949
0.21	-1.35842
0.21	-1.35834
0.21	-1.35832
0.21	-1.35823
0.21	-1.35655
0.21	-1.35637
0.21	-1.35632
0.21	-1.35612
0.21	-1.35395
0.21	-1.35363
0.21	-1.35354
0.21	-1.3532
0.21	-1.3506
0.21	-1.35012
0.21	-1.34999
0.21	-1.34947
0.21	-1.34654
0.21	-1.34587
0.21	-1.34568
0.21	-1.34496
0.21	-1.34176
0.21	-1.34089
0.21	-1.34063
0.21	-1.3397
0.21	-1.33629
0.21	-1.3352
0.21	-1.33487
0.21	-1.33371
0.21	-1.33014
0.21	-1.32884
0.21	-1.32841
0.21	-1.32702
0.21	-1.32334
0.21	-1.32182
0.21	-1.32129
0.21	-1.31968
0.21	-1.31592
0.21	-1.31418
0.21	-1.31355
0.21	-1.31171
0.21	-1.30791
0.21	-1.30596
0.21	-1.30521
0.21	-1.30315
0.21	-1.29935
0.21	-1.2972
0.21	-1.29631
0.21	-1.29406
0.21	-1.29027
0.21	-1.28794
0.21	-1.28691
0.21	-1.28447
0.21	-1.28073
0.21	-1.27822
0.21	-1.27704
0.21	-1.27444
0.21	-1.27075
0.21	-1.2681
0.21	-1.26676
0.21	-1.26401
0.21	-1.26041
0.21	-1.25763
0.21	-1.25611
0.21	-1.25324
0.21	-1.24974
0.21	-1.24685
0.21	-1.24516
0.21	-1.24219
0.21	-1.2388
0.21	-1.23584
0.21	-1.23396
0.21	-1.23092
0.21	-1.22766
0.21	-1.22465
0.21	-1.22258
0.21	-1.2195
0.21	-1.21638
0.21	-1.21334
0.21	-1.21107
0.21	-1.20798
0.21	-1.20502
0.21	-1.20198
0.21	-1.19952
0.21	-1.19644
0.21	-1.19365
0.21	-1.19064
0.21	-1.18797
0.21	-1.18494
0.21	-1.18233
0.21	-1.17939
0.21	-1.17652
0.21	-1.17357
0.21	-1.17115
0.21	-1.16829
0.21	-1.16523
0.21	-1.16238
0.21	-1.16016
0.21	-1.15742
0.21	-1.15418
0.21	-1.15147
0.21	-1.14944
0.21	-1.14685
0.21	-1.14344
0.21	-1.14089
0.21	-1.13907
0.21	-1.13665
0.21	-1.13308
0.21	-1.13072
0.21	-1.12911
0.21	-1.12688
0.21	-1.12319
0.21	-1.12105
0.21	-1.11964
0.21	-1.11763
0.21	-1.11384
0.21	-1.11193
0.21	-1.11072
0.21	-1.10894
0.21	-1.1051
0.21	-1.10344
0.21	-1.10243
0.21	-1.10089
0.21	-1.09705
0.21	-1.09564
0.21	-1.09482
0.21	-1.09353
0.21	-1.08974
0.21	-1.0886
0.21	-1.08795
0.21	-1.08691
0.21	-1.08326
0.21	-1.08237
0.21	-1.08189
0.21	-1.08108
0.21	-1.07766
0.21	-1.07701
0.21	-1.07666
0.21	-1.07608
0.21	-1.07299
0.21	-1.07256
0.21	-1.07233
0.21	-1.07194
0.21	-1.06931
0.21	-1.06905
0.21	-1.06892
0.21	-1.0687
0.21	-1.06664
0.21	-1.06653
0.21	-1.06647
0.21	-1.06637
0.21	-1.06503
0.21	-1.065
0.21	-1.06499
0.21	-1.06496
0.21	-1.0059
0.21	1.0059
0.21	1.06496
0.21	1.06499
0.21	1.065
0.21	1.06503
0.21	1.06637
0.21	1.06647
0.21	1.06653
0.21	1.06664
0.21	1.0687
0.21	1.06892
0.21	1.06905
0.21	1.06931
0.21	1.07194
0.21	1.07233
0.21	1.07256
0.21	1.07299
0.21	1.07608
0.21	1.07666
0.21	1.07701
0.21	1.07766
0.21	1.08108
0.21	1.08189
0.21	1.08237
0.21	1.08326
0.21	1.08691
0.21	1.08795
0.21	1.0886
0.21	1.08974
0.21	1.09353
0.21	1.09482
0.21	1.09564
0.21	1.09705
0.21	1.10089
0.21	1.10243
0.21	1.10344
0.21	1.1051
0.21	1.10894
0.21	1.11072
0.21	1.11193
0.21	1.11384
0.21	1.11763
0.21	1.11964
0.21	1.12105
0.21	1.12319
0.21	1.12688
0.21	1.12911
0.21	1.13072
0.21	1.13308
0.21	1.13665
0.21	1.13907
0.21	1.14089
0.21	1.14344
0.21	1.14685
0.21	1.14944
0.21	1.15147
0.21	1.15418
0.21	1.15742
0.21	1.16016
0.21	1.16238
0.21	1.16523
0.21	1.16829
0.21	1.17115
0.21	1.17357
0.21	1.17652
0.21	1.17939
0.21	1.18233
0.21	1.18494
0.21	1.18797
0.21	1.19064
0.21	1.19365
0.21	1.19644
0.21	1.19952
0.21	1.20198
0.21	1.20502
0.21	1.20798
0.21	1.21107
0.21	1.21334
0.21	1.21638
0.21	1.2195
0.21	1.22258
0.21	1.22465
0.21	1.22766
0.21	1.23092
0.21	1.23396
0.21	1.23584
0.21	1.2388
0.21	1.24219
0.21	1.24516
0.21	1.24685
0.21	1.24974
0.21	1.25324
0.21	1.25611
0.21	1.25763
0.21	1.26041
0.21	1.26401
0.21	1.26676
0.21	1.2681
0.21	1.27075
0.21	1.27444
0.21	1.27704
0.21	1.27822
0.21	1.28073
0.21	1.28447
0.21	1.28691
0.21	1.28794
0.21	1.29027
0.21	1.29406
0.21	1.29631
0.21	1.2972
0.21	1.29935
0.21	1.30315
0.21	1.30521
0.21	1.30596
0.21	1.30791
0.21	1.31171
0.21	1.31355
0.21	1.31418
0.21	1.31592
0.21	1.31968
0.21	1.32129
0.21	1.32182
0.21	1.32334
0.21	1.32702
0.21	1.32841
0.21	1.32884
0.21	1.33014
0.21	1.33371
0.21	1.33487
0.21	1.3352
0.21	1.33629
0.21	1.3397
0.21	1.34063
0.21	1.34089
0.21	1.34176
0.21	1.34496
0.21	1.34568
0.21	1.34587
0.21	1.34654
0.21	1.34947
0.21	1.34999
0.21	1.35012
0.21	1.3506
0.21	1.3532
0.21	1.35354
0.21	1.35363
0.21	1.35395
0.21	1.35612
0.21	1.35632
0.21	1.35637
0.21	1.35655
0.21	1.35823
0.21	1.35832
0.21	1.35834
0.21	1.35842
0.21	1.35949
0.21	1.35952
0.21	1.35952
0.21	1.35954
0.21	1.40381
0.215	-1.39575
0.215	-1.35466
0.215	-1.35465
0.215	-1.35464
0.215	-1.35462
0.215	-1.35368
0.215	-1.35361
0.215	-1.35359
0.215	-1.35351
0.215	-1.35203
0.215	-1.35188
0.215	-1.35183
0.215	-1.35166
0.215	-1.34974
0.215	-1.34946
0.215	-1.34939
0.215	-1.34909
0.215	-1.34679
0.215	-1.34638
0.215	-1.34626
0.215	-1.34581
0.215	-1.34322
0.215	-1.34265
0.215	-1.34247
0.215	-1.34185
0.215	-1.33902
0.215	-1.33827
0.215	-1.33803
0.215	-1.33723
0.215	-1.33421
0.215	-1.33328
0.215	-1.33297
0.215	-1.33197
0.215	-1.32881
0.215	-1.32769
0.215	-1.3273
0.215	-1.3261
0.215	-1.32285
0.215	-1.32154
0.215	-1.32105
0.215	-1.31966
0.215	-1.31634
0.215	-1.31485
0.215	-1.31425
0.215	-1.31268
0.215	-1.30932
0.215	-1.30765
0.215	-1.30694
0.215	-1.30518
0.215	-1.30183
0.215	-1.29998
0.215	-1.29916
0.215	-1.29722
0.215	-1.29389
0.215	-1.29189
0.215	-1.29093
0.215	-1.28884
0.215	-1.28554
0.215	-1.2834
0.215	-1.2823
0.215	-1.28007
0.215	-1.27684
0.215	-1.27457
0.215	-1.27332
0.215	-1.27097
0.215	-1.26781
0.215	-1.26543
0.215	-1.26404
0.215	-1.26158
0.215	-1.25852
0.215	-1.25605
0.215	-1.2545
0.215	-1.25196
0.215	-1.249
0.215	-1.24647
0.215	-1.24475
0.215	-1.24216
0.215	-1.23932
0.215	-1.23675
0.215	-1.23486
0.215	-1.23223
0.215	-1.22953
0.215	-1.22694
0.215	-1.22487
0.215	-1.22224
0.215	-1.21968
0.215	-1.2171
0.215	-1.21486
0.215	-1.21224
0.215	-1.20984
0.215	-1.20728
0.215	-1.20487
0.215	-1.20229
0.215	-1.20005
0.215	-1.19755
0.215	-1.19497
0.215	-1.19246
0.215	-1.19039
0.215	-1.18797
0.215	-1.18522
0.215	-1.18281
0.215	-1.18091
0.215	-1.1786
0.215	-1.1757
0.215	-1.17341
0.215	-1.17169
0.215	-1.1695
0.215	-1.16645
0.215	-1.1643
0.215	-1.16276
0.215	-1.16072
0.215	-1.15755
0.215	-1.15557
0.215	-1.15421
0.215	-1.15234
0.215	-1.14907
0.215	-1.14727
0.215	-1.14608
0.215	-1.1444
0.215	-1.14105
0.215	-1.13945
0.215	-1.13845
0.215	-1.13695
0.215	-1.13358
0.215	-1.13219
0.215	-1.13135
0.215	-1.13006
0.215	-1.12669
0.215	-1.12552
0.215	-1.12484
0.215	-1.12376
0.215	-1.12046
0.215	-1.11951
0.215	-1.11898
0.215	-1.1181
0.215	-1.11494
0.215	-1.1142
0.215	-1.1138
0.215	-1.11312
0.215	-1.11017
0.215	-1.10963
0.215	-1.10934
0.215	-1.10886
0.215	-1.1062
0.215	-1.10584
0.215	-1.10565
0.215	-1.10533
0.215	-1.10307
0.215	-1.10286
0.215	-1.10275
0.215	-1.10256
0.215	-1.1008
0.215	-1.10071
0.215	-1.10066
0.215	-1.10058
0.215	-1.09944
0.215	-1.09941
0.215	-1.0994
0.215	-1.09938
0.215	-1.04673
0.215	1.04673
0.215	1.09938
0.215	1.0994
0.215	1.09941
0.215	1.09944
0.215	1.10058
0.215	1.10066
0.215	1.10071
0.215	1.1008
0.215	1.10256
0.215	1.10275
0.215	1.10286
0.215	1.10307
0.215	1.10533
0.215	1.10565
0.215	1.10584
0.215	1.1062
0.215	1.10886
0.215	1.10934
0.215	1.10963
0.215	1.11017
0.215	1.11312
0.215	1.1138
0.215	1.1142
0.215	1.11494
0.215	1.1181
0.215	1.11898
0.215	1.11951
0.215	1.12046
0.215	1.12376
0.215	1.12484
0.215	1.12552
0.215	1.12669
0.215	1.13006
0.215	1.13135
0.215	1.13219
0.215	1.13358
0.215	1.13695
0.215	1.13845
0.215	1.13945
0.215	1.14105
0.215	1.1444
0.215	1.14608
0.215	1.14727
0.215	1.14907
0.215	1.15234
0.215	1.15421
0.215	1.15557
0.215	1.15755
0.215	1.16072
0.215	1.16276
0.215	1.1643
0.215	1.16645
0.215	1.1695
0.215	1.17169
0.215	1.17341
0.215	1.1757
0.215	1.1786
0.215	1.18091
0.215	1.18281
0.215	1.18522
0.215	1.18797
0.215	1.19039
0.215	1.19246
0.215	1.19497
0.215	1.19755
0.215	1.20005
0.215	1.20229
0.215	1.20487
0.215	1.20728
0.215	1.20984
0.215	1.21224
0.215	1.21486
0.215	1.2171
0.215	1.21968
0.215	1.22224
0.215	1.22487
0.215	1.22694
0.215	1.22953
0.215	1.23223
0.215	1.23486
0.215	1.23675
0.215	1.23932
0.215	1.24216
0.215	1.24475
0.215	1.24647
0.215	1.249
0.215	1.25196
0.215	1.2545
0.215	1.25605
0.215	1.25852
0.215	1.26158
0.215	1.26404
0.215	1.26543
0.215	1.26781
0.215	1.27097
0.215	1.27332
0.215	1.27457
0.215	1.27684
0.215	1.28007
0.215	1.2823
0.215	1.2834
0.215	1.28554
0.215	1.28884
0.215	1.29093
0.215	1.29189
0.215	1.29389
0.215	1.29722
0.215	1.29916
0.215	1.29998
0.215	1.30183
0.215	1.30518
0.215	1.30694
0.215	1.30765
0.215	1.30932
0.215	1.31268
0.215	1.31425
0.215	1.31485
0.215	1.31634
0.215	1.31966
0.215	1.32105
0.215	1.32154
0.215	1.32285
0.215	1.3261
0.215	1.3273
0.215	1.32769
0.215	1.32881
0.215	1.33197
0.215	1.33297
0.215	1.33328
0.215	1.33421
0.215	1.33723
0.215	1.33803
0.215	1.33827
0.215	1.33902
0.215	1.34185
0.215	1.34247
0.215	1.34265
0.215	1.34322
0.215	1.34581
0.215	1.34626
0.215	1.34638
0.215	1.34679
0.215	1.34909
0.215	1.34939
0.215	1.34946
0.215	1.34974
0.215	1.35166
0.215	1.35183
0.215	1.35188
0.215	1.35203
0.215	1.35351
0.215	1.35359
0.215	1.35361
0.215	1.35368
0.215	1.35462
0.215	1.35464
0.215	1.35465
0.215	1.35466
0.215	1.39575
0.22	-1.38791
0.22	-1.35063
0.22	-1.35061
0.22	-1.35061
0.22	-1.35059
0.22	-1.34978
0.22	-1.34972
0.22	-1.3497
0.22	-1.34963
0.22	-1.34836
0.22	-1.34823
0.22	-1.34819
0.22	-1.34804
0.22	-1.34638
0.22	-1.34615
0.22	-1.34608
0.22	-1.34583
0.22	-1.34385
0.22	-1.3435
0.22	-1.34339
0.22	-1.34302
0.22	-1.34077
0.22	-1.34029
0.22	-1.34013
0.22	-1.33961
0.22	-1.33715
0.22	-1.33653
0.22	-1.33631
0.22	-1.33564
0.22	-1.33302
0.22	-1.33224
0.22	-1.33195
0.22	-1.33112
0.22	-1.32838
0.22	-1.32745
0.22	-1.32708
0.22	-1.32608
0.22	-1.32326
0.22	-1.32216
0.22	-1.32172
0.22	-1.32055
0.22	-1.31768
0.22	-1.31643
0.22	-1.31588
0.22	-1.31456
0.22	-1.31166
0.22	-1.31026
0.22	-1.30962
0.22	-1.30814
0.22	-1.30524
0.22	-1.30369
0.22	-1.30294
0.22	-1.30132
0.22	-1.29844
0.22	-1.29677
0.22	-1.2959
0.22	-1.29414
0.22	-1.29131
0.22	-1.28951
0.22	-1.28852
0.22	-1.28665
0.22	-1.28387
0.22	-1.28197
0.22	-1.28085
0.22	-1.27888
0.22	-1.27617
0.22	-1.27418
0.22	-1.27292
0.22	-1.27087
0.22	-1.26825
0.22	-1.26618
0.22	-1.26479
0.22	-1.26267
0.22	-1.26015
0.22	-1.25803
0.22	-1.25649
0.22	-1.25432
0.22	-1.25191
0.22	-1.24976
0.22	-1.24808
0.22	-1.24588
0.22	-1.24359
0.22	-1.24143
0.22	-1.23959
0.22	-1.2374
0.22	-1.23524
0.22	-1.23308
0.22	-1.2311
0.22	-1.22892
0.22	-1.22689
0.22	-1.22477
0.22	-1.22263
0.22	-1.22049
0.22	-1.21861
0.22	-1.21653
0.22	-1.21426
0.22	-1.21218
0.22	-1.21044
0.22	-1.20844
0.22	-1.20603
0.22	-1.20403
0.22	-1.20245
0.22	-1.20053
0.22	-1.19799
0.22	-1.19609
0.22	-1.19466
0.22	-1.19285
0.22	-1.1902
0.22	-1.18843
0.22	-1.18715
0.22	-1.18547
0.22	-1.18271
0.22	-1.18108
0.22	-1.17996
0.22	-1.17841
0.22	-1.17558
0.22	-1.1741
0.22	-1.17313
0.22	-1.17174
0.22	-1.16886
0.22	-1.16754
0.22	-1.16672
0.22	-1.16549
0.22	-1.16259
0.22	-1.16145
0.22	-1.16077
0.22	-1.15971
0.22	-1.15683
0.22	-1.15587
0.22	-1.15532
0.22	-1.15444
0.22	-1.15162
0.22	-1.15085
0.22	-1.15041
0.22	-1.1497
0.22	-1.14701
0.22	-1.14641
0.22	-1.14608
0.22	-1.14553
0.22	-1.14303
0.22	-1.14259
0.22	-1.14236
0.22	-1.14197
0.22	-1.13972
0.22	-1.13943
0.22	-1.13928
0.22	-1.13902
0.22	-1.13711
0.22	-1.13694
0.22	-1.13686
0.22	-1.13671
0.22	-1.13523
0.22	-1.13515
0.22	-1.13512
0.22	-1.13505
0.22	-1.13409
0.22	-1.13407
0.22	-1.13406
0.22	-1.13405
0.22	-1.0881
0.22	1.0881
0.22	1.13405
0.22	1.13406
0.22	1.13407
0.22	1.13409
0.22	1.13505
0.22	1.13512
0.22	1.13515
0.22	1.13523
0.22	1.13671
0.22	1.13686
0.22	1.13694
0.22	1.13711
0.22	1.13902
0.22	1.13928
0.22	1.13943
0.22	1.13972
0.22	1.14197
0.22	1.14236
0.22	1.14259
0.22	1.14303
0.22	1.14553
0.22	1.14608
0.22	1.14641
0.22	1.14701
0.22	1.1497
0.22	1.15041
0.22	1.15085
0.22	1.15162
0.22	1.15444
0.22	1.15532
0.22	1.15587
0.22	1.15683
0.22	1.15971
0.22	1.16077
0.22	1.16145
0.22	1.16259
0.22	1.16549
0.22	1.16672
0.22	1.16754
0.22	1.16886
0.22	1.17174
0.22	1.17313
0.22	1.1741
0.22	1.17558
0.22	1.17841
0.22	1.17996
0.22	1.18108
0.22	1.18271
0.22	1.18547
0.22	1.18715
0.22	1.18843
0.22	1.1902
0.22	1.19285
0.22	1.19466
0.22	1.19609
0.22	1.19799
0.22	1.20053
0.22	1.20245
0.22	1.20403
0.22	1.20603
0.22	1.20844
0.22	1.21044
0.22	1.21218
0.22	1.21426
0.22	1.21653
0.22	1.21861
0.22	1.22049
0.22	1.22263
0.22	1.22477
0.22	1.22689
0.22	1.22892
0.22	1.2311
0.22	1.23308
0.22	1.23524
0.22	1.2374
0.22	1.23959
0.22	1.24143
0.22	1.24359
0.22	1.24588
0.22	1.24808
0.22	1.24976
0.22	1.25191
0.22	1.25432
0.22	1.25649
0.22	1.25803
0.22	1.26015
0.22	1.26267
0.22	1.26479
0.22	1.26618
0.22	1.26825
0.22	1.27087
0.22	1.27292
0.22	1.27418
0.22	1.27617
0.22	1.27888
0.22	1.28085
0.22	1.28197
0.22	1.28387
0.22	1.28665
0.22	1.28852
0.22	1.28951
0.22	1.29131
0.22	1.29414
0.22	1.2959
0.22	1.29677
0.22	1.29844
0.22	1.30132
0.22	1.30294
0.22	1.30369
0.22	1.30524
0.22	1.30814
0.22	1.30962
0.22	1.31026
0.22	1.31166
0.22	1.31456
0.22	1.31588
0.22	1.31643
0.22	1.31768
0.22	1.32055
0.22	1.32172
0.22	1.32216
0.22	1.32326
0.22	1.32608
0.22	1.32708
0.22	1.32745
0.22	1.32838
0.22	1.33112
0.22	1.33195
0.22	1.33224
0.22	1.33302
0.22	1.33564
0.22	1.33631
0.22	1.33653
0.22	1.33715
0.22	1.33961
0.22	1.34013
0.22	1.34029
0.22	1.34077
0.22	1.34302
0.22	1.34339
0.22	1.3435
0.22	1.34385
0.22	1.34583
0.22	1.34608
0.22	1.34615
0.22	1.34638
0.22	1.34804
0.22	1.34819
0.22	1.34823
0.22	1.34836
0.22	1.34963
0.22	1.3497
0.22	1.34972
0.22	1.34978
0.22	1.35059
0.22	1.35061
0.22	1.35061
0.22	1.35063
0.22	1.38791
0.225	-1.38028
0.225	-1.34746
0.225	-1.34745
0.225	-1.34745
0.225	-1.34743
0.225	-1.34675
0.225	-1.3467
0.225	-1.34668
0.225	-1.34663
0.225	-1.34556
0.225	-1.34546
0.225	-1.34542
0.225	-1.3453
0.225	-1.34391
0.225	-1.34372
0.225	-1.34366
0.225	-1.34346
0.225	-1.34179
0.225	-1.34151
0.225	-1.34141
0.225	-1.3411
0.225	-1.33922
0.225	-1.33883
0.225	-1.33868
0.225	-1.33826
0.225	-1.3362
0.225	-1.33569
0.225	-1.33549
0.225	-1.33494
0.225	-1.33274
0.225	-1.33211
0.225	-1.33185
0.225	-1.33117
0.225	-1.32887
0.225	-1.32811
0.225	-1.32779
0.225	-1.32697
0.225	-1.3246
0.225	-1.32371
0.225	-1.32331
0.225	-1.32236
0.225	-1.31995
0.225	-1.31893
0.225	-1.31845
0.225	-1.31737
0.225	-1.31494
0.225	-1.3138
0.225	-1.31323
0.225	-1.31202
0.225	-1.3096
0.225	-1.30834
0.225	-1.30767
0.225	-1.30635
0.225	-1.30395
0.225	-1.30258
0.225	-1.30182
0.225	-1.30039
0.225	-1.29802
0.225	-1.29656
0.225	-1.29569
0.225	-1.29416
0.225	-1.29185
0.225	-1.2903
0.225	-1.28932
0.225	-1.28772
0.225	-1.28547
0.225	-1.28385
0.225	-1.28275
0.225	-1.28108
0.225	-1.27891
0.225	-1.27723
0.225	-1.27602
0.225	-1.27429
0.225	-1.27221
0.225	-1.27049
0.225	-1.26915
0.225	-1.26739
0.225	-1.2654
0.225	-1.26366
0.225	-1.2622
0.225	-1.26042
0.225	-1.25854
0.225	-1.25679
0.225	-1.2552
0.225	-1.25342
0.225	-1.25165
0.225	-1.24991
0.225	-1.2482
0.225	-1.24644
0.225	-1.24478
0.225	-1.24307
0.225	-1.24124
0.225	-1.23951
0.225	-1.23797
0.225	-1.2363
0.225	-1.23435
0.225	-1.23268
0.225	-1.23127
0.225	-1.22965
0.225	-1.2276
0.225	-1.22599
0.225	-1.22471
0.225	-1.22316
0.225	-1.22101
0.225	-1.21948
0.225	-1.21833
0.225	-1.21688
0.225	-1.21463
0.225	-1.21321
0.225	-1.21218
0.225	-1.21083
0.225	-1.20851
0.225	-1.2072
0.225	-1.2063
0.225	-1.20507
0.225	-1.20269
0.225	-1.2015
0.225	-1.20073
0.225	-1.19962
0.225	-1.1972
0.225	-1.19616
0.225	-1.1955
0.225	-1.19452
0.225	-1.1921
0.225	-1.19119
0.225	-1.19065
0.225	-1.18981
0.225	-1.18741
0.225	-1.18665
0.225	-1.18621
0.225	-1.18551
0.225	-1.18318
0.225	-1.18256
0.225	-1.18222
0.225	-1.18165
0.225	-1.17943
0.225	-1.17896
0.225	-1.1787
0.225	-1.17827
0.225	-1.17621
0.225	-1.17586
0.225	-1.17568
0.225	-1.17536
0.225	-1.17352
0.225	-1.17329
0.225	-1.17318
0.225	-1.17297
0.225	-1.17141
0.225	-1.17128
0.225	-1.17121
0.225	-1.17109
0.225	-1.16989
0.225	-1.16983
0.225	-1.1698
0.225	-1.16974
0.225	-1.16897
0.225	-1.16895
0.225	-1.16894
0.225	-1.16893
0.225	-1.12999
0.225	1.12999
0.225	1.16893
0.225	1.16894
0.225	1.16895
0.225	1.16897
0.225	1.16974
0.225	1.1698
0.225	1.16983
0.225	1.16989
0.225	1.17109
0.225	1.17121
0.225	1.17128
0.225	1.17141
0.225	1.17297
0.225	1.17318
0.225	1.17329
0.225	1.17352
0.225	1.17536
0.225	1.17568
0.225	1.17586
0.225	1.17621
0.225	1.17827
0.225	1.1787
0.225	1.17896
0.225	1.17943
0.225	1.18165
0.225	1.18222
0.225	1.18256
0.225	1.18318
0.225	1.18551
0.225	1.18621
0.225	1.18665
0.225	1.18741
0.225	1.18981
0.225	1.19065
0.225	1.19119
0.225	1.1921
0.225	1.19452
0.225	1.1955
0.225	1.19616
0.225	1.1972
0.225	1.19962
0.225	1.20073
0.225	1.2015
0.225	1.20269
0.225	1.20507
0.225	1.2063
0.225	1.2072
0.225	1.20851
0.225	1.21083
0.225	1.21218
0.225	1.21321
0.225	1.21463
0.225	1.21688
0.225	1.21833
0.225	1.21948
0.225	1.22101
0.225	1.22316
0.225	1.22471
0.225	1.22599
0.225	1.2276
0.225	1.22965
0.225	1.23127
0.225	1.23268
0.225	1.23435
0.225	1.2363
0.225	1.23797
0.225	1.23951
0.225	1.24124
0.225	1.24307
0.225	1.24478
0.225	1.24644
0.225	1.2482
0.225	1.24991
0.225	1.25165
0.225	1.25342
0.225	1.2552
0.225	1.25679
0.225	1.25854
0.225	1.26042
0.225	1.2622
0.225	1.26366
0.225	1.2654
0.225	1.26739
0.225	1.26915
0.225	1.27049
0.225	1.27221
0.225	1.27429
0.225	1.27602
0.225	1.27723
0.225	1.27891
0.225	1.28108
0.225	1.28275
0.225	1.28385
0.225	1.28547
0.225	1.28772
0.225	1.28932
0.225	1.2903
0.225	1.29185
0.225	1.29416
0.225	1.29569
0.225	1.29656
0.225	1.29802
0.225	1.30039
0.225	1.30182
0.225	1.30258
0.225	1.30395
0.225	1.30635
0.225	1.30767
0.225	1.30834
0.225	1.3096
0.225	1.31202
0.225	1.31323
0.225	1.3138
0.225	1.31494
0.225	1.31737
0.225	1.31845
0.225	1.31893
0.225	1.31995
0.225	1.32236
0.225	1.32331
0.225	1.32371
0.225	1.3246
0.225	1.32697
0.225	1.32779
0.225	1.32811
0.225	1.32887
0.225	1.33117
0.225	1.33185
0.225	1.33211
0.225	1.33274
0.225	1.33494
0.225	1.33549
0.225	1.33569
0.225	1.3362
0.225	1.33826
0.225	1.33868
0.225	1.33883
0.225	1.33922
0.225	1.3411
0.225	1.34141
0.225	1.34151
0.225	1.34179
0.225	1.34346
0.225	1.34366
0.225	1.34372
0.225	1.34391
0.225	1.3453
0.225	1.34542
0.225	1.34546
0.225	1.34556
0.225	1.34663
0.225	1.34668
0.225	1.3467
0.225	1.34675
0.225	1.34743
0.225	1.34745
0.225	1.34745
0.225	1.34746
0.225	1.38028
0.23	-1.37287
0.23	-1.34519
0.23	-1.34518
0.23	-1.34518
0.23	-1.34517
0.23	-1.34462
0.23	-1.34458
0.23	-1.34457
0.23	-1.34453
0.23	-1.34367
0.23	-1.34358
0.23	-1.34355
0.23	-1.34346
0.23	-1.34234
0.23	-1.3422
0.23	-1.34214
0.23	-1.34198
0.23	-1.34064
0.23	-1.34042
0.23	-1.34034
0.23	-1.3401
0.23	-1.33858
0.23	-1.33827
0.23	-1.33815
0.23	-1.33782
0.23	-1.33616
0.23	-1.33576
0.23	-1.33559
0.23	-1.33516
0.23	-1.33339
0.23	-1.3329
0.23	-1.33268
0.23	-1.33215
0.23	-1.33029
0.23	-1.3297
0.23	-1.32942
0.23	-1.32879
0.23	-1.32688
0.23	-1.32618
0.23	-1.32584
0.23	-1.3251
0.23	-1.32316
0.23	-1.32236
0.23	-1.32196
0.23	-1.32111
0.23	-1.31916
0.23	-1.31827
0.23	-1.31779
0.23	-1.31684
0.23	-1.3149
0.23	-1.31391
0.23	-1.31335
0.23	-1.31232
0.23	-1.31039
0.23	-1.30933
0.23	-1.30868
0.23	-1.30757
0.23	-1.30567
0.23	-1.30453
0.23	-1.3038
0.23	-1.30261
0.23	-1.30076
0.23	-1.29956
0.23	-1.29873
0.23	-1.29748
0.23	-1.29569
0.23	-1.29443
0.23	-1.29351
0.23	-1.29221
0.23	-1.29048
0.23	-1.28918
0.23	-1.28816
0.23	-1.28682
0.23	-1.28517
0.23	-1.28383
0.23	-1.28272
0.23	-1.28135
0.23	-1.27978
0.23	-1.27842
0.23	-1.27721
0.23	-1.27583
0.23	-1.27434
0.23	-1.27298
0.23	-1.27167
0.23	-1.27029
0.23	-1.2689
0.23	-1.26755
0.23	-1.26614
0.23	-1.26477
0.23	-1.26347
0.23	-1.26214
0.23	-1.26064
0.23	-1.2593
0.23	-1.2581
0.23	-1.25681
0.23	-1.25521
0.23	-1.25392
0.23	-1.25282
0.23	-1.25157
0.23	-1.24989
0.23	-1.24865
0.23	-1.24765
0.23	-1.24646
0.23	-1.24471
0.23	-1.24353
0.23	-1.24264
0.23	-1.24152
0.23	-1.2397
0.23	-1.2386
0.23	-1.23781
0.23	-1.23677
0.23	-1.2349
0.23	-1.23389
0.23	-1.2332
0.23	-1.23225
0.23	-1.23034
0.23	-1.22943
0.23	-1.22883
0.23	-1.22798
0.23	-1.22604
0.23	-1.22524
0.23	-1.22474
0.23	-1.22399
0.23	-1.22205
0.23	-1.22136
0.23	-1.22094
0.23	-1.2203
0.23	-1.21839
0.23	-1.21781
0.23	-1.21748
0.23	-1.21694
0.23	-1.21509
